customer_id,first_name,last_name,email,phone,city,postcode,signup_date,source_system,loyalty_member,loyalty_id,loyalty_join_date,behaviour_segment
C0024446,Shannon,Thompson,donald33@example.com,0909 879 0380,New Naomiberg,B82 8HD,2024-10-18,MOBILE_APP,False,,,returning
C0024447,Vincent,Metcalfe,douglaskirsty@example.com,03069990792,Taylorberg,G3G 4HT,2024-10-15,ECOM_V2,True,L0024447,2025-03-03,one_time
C0024448,Barry,Thomas,robertsgail@example.com,(0141)4960451,Davisshire,IP8 5UE,2025-06-27,ECOM_V2,False,,,returning
C0024449,Graham,Haynes,brettfox@example.com,+44(0)1214960706,Ashleighstad,SG6Y 9TW,2025-06-05,POS_LEGACY,False,,,inactive
C0024450,Bruce,Patel,michaelmatthews@example.com,0115 496 0961,Melissashire,S7T 0TR,2024-09-05,MOBILE_APP,False,,,one_time
C0024451,Peter,Williams,justinrowe@example.net,0116 496 0549,Butchertown,S16 8LA,2024-11-18,MOBILE_APP,False,,,reactivated
C0024452,Norman,Roberts,whiteruth@example.com,+44161 4960918,North Marian,BB3B 2YZ,2024-03-12,LOYALTY_CRM,False,,,returning
C0024453,Lawrence,Saunders,elliottglenn@example.net,+442074960422,Adambury,W5G 0BJ,2024-07-16,ECOM_V1,False,,,returning
C0024454,Justin,Hale,dawnrobertson@example.net,+44141 496 0701,East Roymouth,SN1 4PS,2024-05-07,MOBILE_APP,True,L0024454,2024-05-23,inactive
C0024455,Kimberley,Thomas,bgrant@example.com,+44115 496 0467,East Jacquelineside,G4 0UU,2024-04-02,MOBILE_APP,False,,,reactivated
C0024456,Sally,Duncan,derekkent@example.net,01614960286,Priceton,PE07 3FY,2025-04-08,ECOM_V1,False,,,inactive
C0024457,Tom,Macdonald,lrees@example.org,+44141 4960193,New Ashleigh,IV4 8RH,2025-03-18,MOBILE_APP,False,,,one_time
C0024458,Julia,Ball,dsheppard@example.com,0118 4960087,New Hilaryburgh,RG6Y 4DS,2025-04-18,ECOM_V2,False,,,returning
C0024459,Kerry,Barker,wshort@example.net,(0118) 496 0481,Helenburgh,W9J 3BR,2025-12-22,ECOM_V1,True,L0024459,2025-12-30,returning
C0024460,Nicole,Cooper,emma13@example.org,08081570004,Port Carlymouth,B5 1SY,2024-05-19,POS_LEGACY,False,,,returning
C0024461,Megan,Marsh,vrhodes@example.net,01632960351,North Jonathanburgh,HX7 7YY,2024-02-16,MOBILE_APP,False,,,one_time
C0024462,Victor,Clark,abbietaylor@example.com,+44114 4960982,East Jean,TN81 4SY,2024-06-21,MOBILE_APP,False,,,returning
C0024463,Damien,Watson,gmorris@example.com,(0117) 496 0368,West Melissa,HU2R 1JZ,2025-01-04,ECOM_V2,False,,,one_time
C0024464,Marcus,Parkinson,charles74@example.org,+44117 496 0633,Lake Tinaside,RH5 2NY,2024-02-14,MOBILE_APP,False,,,returning
C0024465,Mohamed,Harris,helenstewart@example.org,01632 960381,North Lynda,E3T 6DF,2025-06-19,POS_LEGACY,True,L0024465,2025-10-23,inactive
C0024466,Sharon,Smith,jackgriffin@example.net,0191 498 0056,East Patriciamouth,E71 6WN,2025-11-20,ECOM_V2,False,,,high_value
C0024467,Paige,Mills,jacquelinelong@example.net,0161 496 0400,Wilsonmouth,G1 1GS,2024-05-02,LOYALTY_CRM,True,L0024467,2024-06-05,returning
C0024468,Nicola,Thompson,elliot08@example.org,+44808 1570917,West Leigh,M2G 2WF,2025-06-29,LOYALTY_CRM,False,,,one_time
C0024469,Victoria,Andrews,teresa47@example.com,0161 496 0344,New Vincentburgh,HX26 7UW,2025-08-29,ECOM_V2,False,,,returning
C0024470,Martin,Lamb,ychambers@example.net,020 7946 0343,North Charlesview,N21 2GZ,2025-05-22,MOBILE_APP,True,L0024470,2025-06-17,inactive
C0024471,Glen,Rees,sullivanluke@example.net,01414960121,Port Henryside,LU03 4YT,2025-05-10,ECOM_V1,False,,,one_time
C0024472,Kimberley,Foster,andersonjudith@example.org,(0117)4960233,Martinside,PE1 6AN,2025-12-04,POS_LEGACY,True,L0024472,2025-12-26,returning
C0024473,Rosie,Howarth,williampowell@example.net,+44(0)9098790111,West Kateville,HD0H 6GF,2024-11-02,MOBILE_APP,False,,,inactive
C0024474,Tina,Bond,deborahjordan@example.org,0808 157 0794,South Christine,G1 3XR,2024-08-11,ECOM_V1,False,,,returning
C0024475,Joan,Fisher,harrisontimothy@example.com,(0113) 496 0432,Port Sophieshire,B1A 4RE,2024-07-17,LOYALTY_CRM,True,L0024475,2024-10-18,returning
C0024476,Iain,Fletcher,rebecca96@example.org,+44(0)909 879 0932,Lukechester,LD8 7PU,2024-07-13,MOBILE_APP,True,L0024476,2025-09-24,inactive
C0024477,Janet,Macdonald,pcarey@example.org,+441164960110,Lake David,EX3N 2UR,2025-02-02,ECOM_V2,True,L0024477,2025-05-08,one_time
C0024478,William,Morris,mevans@example.com,0151 496 0911,North Dylanport,E9D 3LA,2024-11-19,ECOM_V1,True,L0024478,2025-03-23,one_time
C0024479,Glenn,Taylor,gdawson@example.net,(029)2018884,Brownport,PH69 0JA,2024-09-14,ECOM_V2,True,L0024479,2025-02-18,inactive
C0024480,William,Russell,randallshaun@example.net,+44151 496 0327,Whitestad,S0E 9YH,2024-04-12,ECOM_V2,False,,,returning
C0024481,Gemma,Murray,diane27@example.net,(0131)4960896,East Gordontown,PO03 2XS,2024-10-16,LOYALTY_CRM,True,L0024481,2025-03-28,one_time
C0024482,Gavin,Williams,kylerowley@example.net,+44118 496 0639,Port Dawn,W66 0SH,2025-10-31,MOBILE_APP,False,,,returning
C0024483,Trevor,Bryan,jasmine37@example.net,(0121)4960426,East Lewisland,W4 0JU,2025-07-12,ECOM_V2,False,,,one_time
C0024484,Tony,Humphries,clarkenigel@example.com,+44289018520,Millerburgh,GU1Y 4DR,2024-02-24,POS_LEGACY,False,,,one_time
C0024485,Joseph,Holden,christian85@example.org,0113 4960840,Francesland,ML8 0RE,2024-08-24,MOBILE_APP,False,,,one_time
C0024486,Chelsea,Brown,walkerpaul@example.com,(01632)960777,Kayleightown,B85 2BH,2025-08-09,LOYALTY_CRM,True,L0024486,2025-11-11,one_time
C0024487,Jenna,Clayton,parkerdiana@example.org,0121 496 0263,Barnesberg,G40 7AD,2024-09-19,MOBILE_APP,False,,,reactivated
C0024488,Nicholas,Singh,pslater@example.net,0306 9990500,Brianview,M9 6LJ,2025-11-16,ECOM_V2,False,,,one_time
C0024489,Samantha,White,huntkatie@example.com,028 9018 0462,North Bryan,IG00 6AE,2025-10-26,LOYALTY_CRM,True,L0024489,2025-11-23,returning
C0024490,Joanne,Moore,danielle93@example.com,09098790728,Owenport,IP7A 8UN,2025-08-06,POS_LEGACY,True,L0024490,2025-09-08,one_time
C0024491,Wendy,Black,orogers@example.com,+44(0)161 4960283,Clarkfurt,B47 6RF,2024-09-23,LOYALTY_CRM,False,,,high_value
C0024492,Shaun,Jones,xhayes@example.com,+44(0)3069990395,Brianport,L66 7XF,2025-04-17,LOYALTY_CRM,True,L0024492,2025-10-27,one_time
C0024493,Owen,Morgan,jayne99@example.com,(020) 7496 0741,New Rachaeltown,L2H 1TY,2024-09-22,POS_LEGACY,False,,,returning
C0024494,Ian,King,stuart49@example.net,01144960614,Jenkinsbury,L87 5BF,2024-11-18,ECOM_V2,False,,,one_time
C0024495,Timothy,Pritchard,james49@example.net,+44(0)808 1570572,North George,CV33 8BQ,2025-10-02,ECOM_V2,True,L0024495,2025-10-16,one_time
C0024496,Mandy,Scott,ucoleman@example.net,+44(0)306 999 0880,East Louise,CH0M 6YD,2024-09-30,ECOM_V2,False,,,returning
C0024497,Stephanie,Evans,pateleleanor@example.net,(0909) 8790145,Owenmouth,EH3N 0XP,2025-08-09,LOYALTY_CRM,False,,,inactive
C0024498,Vincent,Begum,singhbrandon@example.com,+44131 4960652,Campbellside,N9D 1UE,2024-08-31,POS_LEGACY,False,,,one_time
C0024499,William,Thompson,murphyricky@example.net,(020)74960235,Watsonside,G95 4XF,2025-07-26,LOYALTY_CRM,False,,,one_time
C0024500,Karl,Jones,frostkayleigh@example.org,01214960080,Russellhaven,JE06 7DW,2024-10-31,ECOM_V1,False,,,returning
C0024501,Amy,Sharp,ucross@example.com,+44114 4960929,Samshire,EN7R 5HS,2025-01-22,LOYALTY_CRM,False,,,one_time
C0024502,Dorothy,Smith,lmartin@example.com,0289018410,South Scott,NW8P 4PU,2024-07-30,MOBILE_APP,True,L0024502,2025-08-13,one_time
C0024503,Samantha,Parker,lewisleonard@example.com,+441164960982,Hollowayfurt,L2B 0RA,2024-09-26,ECOM_V2,False,,,one_time
C0024504,Amelia,Weston,howellspatricia@example.com,+44(0)1134960931,Susanville,G6G 0RR,2024-11-08,ECOM_V2,False,,,returning
C0024505,Douglas,Ward,ehunt@example.com,+44141 496 0157,Simpsontown,B9 5AQ,2025-01-27,ECOM_V1,True,L0024505,2025-12-12,returning
C0024506,Barbara,Hall,jacksonmax@example.com,+44115 4960879,Lake Stacey,TD35 7AD,2025-09-12,MOBILE_APP,True,L0024506,2025-11-11,high_value
C0024507,Alexandra,Elliott,tinaowen@example.com,01314960934,Sarahstad,WV4 2YD,2024-01-22,POS_LEGACY,False,,,returning
C0024508,Zoe,Lee,rossgilbert@example.org,+44114 4960128,Francesmouth,BH34 1EQ,2025-09-27,POS_LEGACY,False,,,one_time
C0024509,Sarah,French,lewisshaw@example.net,(029) 2018 0817,South Jack,G9B 3UT,2025-07-18,LOYALTY_CRM,False,,,high_value
C0024510,Jonathan,Morrison,jeanarnold@example.org,(0115) 496 0450,Smithberg,CO6M 9AH,2025-06-30,LOYALTY_CRM,False,,,inactive
C0024511,Shirley,Reeves,smithmelanie@example.com,(0909)8790377,Mitchellview,HU1B 6LF,2024-11-21,ECOM_V2,True,L0024511,2025-02-07,one_time
C0024512,Yvonne,Pearson,sparker@example.org,(0161) 4960568,East Joelshire,WN6H 0EA,2024-06-10,MOBILE_APP,False,,,inactive
C0024513,Abigail,Stevens,shirley28@example.com,020 7946 0430,New Lydiahaven,SP7N 7JW,2025-11-09,ECOM_V1,True,L0024513,2025-11-30,one_time
C0024514,Roy,Summers,ashtonbruce@example.com,028 9018079,New Geraldine,WA9R 4FD,2024-04-07,MOBILE_APP,True,L0024514,2024-07-03,high_value
C0024515,James,Shaw,christopher69@example.com,(028) 9018003,Donaldberg,B3U 6EZ,2024-01-24,MOBILE_APP,True,L0024515,2025-09-28,returning
C0024516,Lewis,Hewitt,burnsphillip@example.org,03069990210,North Jessicashire,DT7 3RQ,2024-07-19,ECOM_V1,True,L0024516,2024-12-30,one_time
C0024517,Clifford,Wright,craig79@example.com,+441314960514,Chandlermouth,PR23 9EW,2025-10-23,ECOM_V1,True,L0024517,2025-12-24,returning
C0024518,Victoria,Short,haywarddanny@example.org,+44909 879 0605,Port Lyndaside,B22 4RH,2025-09-22,ECOM_V1,False,,,one_time
C0024519,Ann,Dean,wellsrachael@example.org,+44(0)116 496 0409,South Fionaville,L69 4HE,2024-04-29,MOBILE_APP,False,,,one_time
C0024520,Hugh,Hunter,kennedykevin@example.com,0151 4960138,New Pamela,CH6 7GP,2024-02-22,ECOM_V1,False,,,one_time
C0024521,Leon,Pearson,geraldine50@example.org,0909 879 0892,Leonmouth,LD8X 9QJ,2024-04-04,ECOM_V2,False,,,returning
C0024522,Tom,West,kathleen50@example.org,01164960273,New Frederickmouth,W83 4AQ,2025-08-27,ECOM_V2,True,L0024522,2025-09-11,returning
C0024523,Dawn,Carter,christopherjackson@example.com,+44(0)113 496 0506,Antonyhaven,EC17 8XU,2024-12-08,ECOM_V2,True,L0024523,2025-03-20,one_time
C0024524,Bethany,Smith,thomaschristopher@example.net,(0116) 4960419,Olivialand,CV0W 3YD,2024-10-28,LOYALTY_CRM,False,,,inactive
C0024525,Elaine,Brown,baileymelanie@example.net,+44(0)1914960921,North Eleanor,L1W 0FF,2024-01-19,ECOM_V1,True,L0024525,2024-08-16,one_time
C0024526,Andrea,Payne,uwatts@example.com,+44(0)306 999 0906,South Callumview,CA04 3TW,2025-05-30,ECOM_V2,False,,,one_time
C0024527,Patricia,Jenkins,watkinsjay@example.net,+44(0)29 2018297,North Francesstad,AB76 6DJ,2024-03-29,MOBILE_APP,False,,,inactive
C0024528,Diane,Summers,kieranpayne@example.net,(0161) 4960221,Sandraland,N86 0EP,2025-06-03,MOBILE_APP,False,,,one_time
C0024529,Jessica,Robinson,benjamin86@example.net,(0151) 496 0395,Port Duncanborough,SE82 7BT,2024-04-28,POS_LEGACY,False,,,returning
C0024530,Patricia,West,wilkinsholly@example.com,+44(0)292018065,Port Duncanbury,AB61 5AW,2025-11-06,ECOM_V1,True,L0024530,2025-11-12,one_time
C0024531,Sara,Brooks,ronald46@example.com,+44(0)9098790624,Wardburgh,HS39 4QZ,2024-09-17,ECOM_V2,False,,,returning
C0024532,Sheila,Page,leeshirley@example.com,(0131) 4960169,Shepherdburgh,N79 8DD,2024-12-02,MOBILE_APP,False,,,returning
C0024533,Nigel,Brown,howardjemma@example.net,+441632 960 897,Ianfort,EN92 4RS,2025-06-03,ECOM_V2,True,L0024533,2025-10-08,returning
C0024534,Josh,Hunter,glen67@example.com,(0118) 4960876,Christophertown,HS6E 4BJ,2025-09-03,POS_LEGACY,False,,,one_time
C0024535,Brian,Davies,sandra84@example.com,+442074960472,Lake Judith,N0 8YZ,2025-04-12,MOBILE_APP,False,,,one_time
C0024536,Clifford,Thomas,katie07@example.org,+4429 2018 0885,Port Sarah,SY52 2EF,2025-02-13,MOBILE_APP,False,,,returning
C0024537,Adam,Humphreys,johnbarrett@example.com,+44(0)131 496 0369,East Leestad,G15 1ZA,2025-01-22,ECOM_V2,False,,,one_time
C0024538,Tina,Benson,helliott@example.org,+44(0)1632 960036,West Howard,S9 8SG,2024-09-14,LOYALTY_CRM,False,,,reactivated
C0024539,Olivia,Scott,alanoliver@example.net,+44(0)141 496 0027,North Denis,W54 6YN,2025-04-27,ECOM_V2,True,L0024539,2025-12-11,reactivated
C0024540,Jodie,Webb,philipquinn@example.net,01134960496,East Craig,W0T 9JU,2025-01-15,POS_LEGACY,True,L0024540,2025-05-10,returning
C0024541,Anthony,Thompson,jamesfuller@example.net,+44808 157 0604,Susanshire,BH2 7GE,2024-11-10,POS_LEGACY,False,,,inactive
C0024542,Karen,Gough,rdyer@example.com,01174960760,Wadeton,EN9P 5LA,2024-06-05,LOYALTY_CRM,True,L0024542,2025-11-15,one_time
C0024543,Graham,Walker,qpearce@example.org,02074960426,Lake Tom,N7 8GD,2025-05-18,LOYALTY_CRM,False,,,reactivated
C0024544,Jessica,Lee,peacockangela@example.net,+44(0)1174960723,Lake Katie,DE80 8HG,2025-01-17,ECOM_V1,True,L0024544,2025-09-06,one_time
C0024545,Wayne,Lane,bartlettalice@example.com,(0117) 4960999,Middletonview,WD78 0QZ,2025-09-18,LOYALTY_CRM,False,,,returning
C0024546,Alexandra,Warner,robertsgrace@example.org,0118 4960970,Philipberg,G66 2RB,2025-06-12,LOYALTY_CRM,False,,,inactive
C0024547,Lewis,Bennett,melissa01@example.net,0114 4960762,West Francescahaven,LU4N 4RX,2025-09-22,ECOM_V2,True,L0024547,2025-12-23,returning
C0024548,Julie,White,barrettdominic@example.com,(0121) 4960250,Frederickmouth,RH8 8UY,2025-10-08,POS_LEGACY,False,,,returning
C0024549,Naomi,Fox,xcarroll@example.net,(028)9018069,Port Stephen,WD7 6PZ,2024-04-03,MOBILE_APP,False,,,inactive
C0024550,Jennifer,Holt,umurphy@example.org,(0116) 4960454,Wilkinsonburgh,CO38 7HY,2025-03-12,ECOM_V2,True,L0024550,2025-05-02,reactivated
C0024551,Vanessa,Wood,garethwright@example.org,(0121) 496 0738,West Chelsea,L7 0WQ,2025-10-13,ECOM_V2,True,L0024551,2025-12-04,one_time
C0024552,Lynne,Miah,maurice47@example.net,0116 4960855,Port Bethany,FK07 3TZ,2025-10-21,ECOM_V2,False,,,returning
C0024553,Jeffrey,Powell,hammondann@example.net,+44117 496 0364,New Dennis,W8 7HL,2024-07-16,POS_LEGACY,False,,,one_time
C0024554,Duncan,Nash,mathewreed@example.org,+44(0)121 4960798,North Frankhaven,E2S 1QA,2024-05-28,ECOM_V2,False,,,one_time
C0024555,Lorraine,Mitchell,shahsteven@example.org,(0114) 4960895,North Stevenfurt,FK1 6XP,2025-07-08,ECOM_V2,False,,,one_time
C0024556,Rita,Hughes,jharper@example.net,+44(0)808 1570950,West Carolinebury,E26 9XD,2025-12-07,POS_LEGACY,False,,,one_time
C0024557,Dorothy,Hughes,hannah80@example.com,+449098790239,Brownborough,N36 1EZ,2025-01-14,LOYALTY_CRM,False,,,high_value
C0024558,Amanda,Andrews,hazelwilson@example.net,+44118 4960776,South Phillip,M1 6XR,2025-06-28,MOBILE_APP,False,,,returning
C0024559,Mitchell,Watson,tuckerbethan@example.com,+44118 4960294,Jonesfurt,E81 9FN,2025-06-10,MOBILE_APP,False,,,returning
C0024560,Sean,Hewitt,craig97@example.com,+441214960782,Wardfurt,SR2W 1QL,2024-12-17,MOBILE_APP,True,L0024560,2025-06-22,returning
C0024561,Joseph,Edwards,katieallen@example.org,(0116)4960925,Port Kate,DA0 9LQ,2025-03-22,LOYALTY_CRM,False,,,inactive
C0024562,Sally,Browne,gillantony@example.org,(0117)4960819,West Roger,S24 4PU,2024-02-15,MOBILE_APP,True,L0024562,2024-08-22,returning
C0024563,Hilary,Bennett,lauraknowles@example.net,+44(0)1214960353,New Donnafurt,M1 1HA,2024-09-14,ECOM_V2,False,,,high_value
C0024564,Roger,Patel,ugrant@example.com,028 9018649,Annberg,PA6 4ZG,2025-11-04,POS_LEGACY,True,L0024564,2025-11-22,one_time
C0024565,Rachael,Wright,wilkinsondennis@example.org,+44(0)191 496 0058,Albertberg,BS9E 5BX,2025-04-23,ECOM_V2,False,,,one_time
C0024566,Ann,Chadwick,charlenepatel@example.com,+44118 496 0974,Charltonbury,M59 1TA,2024-04-22,MOBILE_APP,True,L0024566,2025-05-21,returning
C0024567,Ben,Yates,chloe67@example.com,+44121 496 0727,Joshchester,G5C 6WE,2025-07-20,MOBILE_APP,True,L0024567,2025-07-23,returning
C0024568,Emma,Davies,hallen@example.net,+44151 496 0849,Port Meganside,E56 9GR,2024-02-05,ECOM_V2,False,,,one_time
C0024569,Wendy,Williams,molly42@example.net,+44117 496 0754,Arthurport,L0 2SH,2024-12-05,LOYALTY_CRM,True,L0024569,2025-11-01,inactive
C0024570,Jennifer,Sullivan,begumolivia@example.net,+441214960146,West Charlotte,NW6B 6BD,2024-02-15,POS_LEGACY,False,,,one_time
C0024571,Lisa,Tomlinson,williamsjoanna@example.net,+44(0)1614960281,South Abbie,B94 4BG,2025-02-18,LOYALTY_CRM,False,,,returning
C0024572,Marian,Marshall,victoria11@example.com,0909 879 0944,Lake Shaunville,M73 0WF,2024-05-21,LOYALTY_CRM,True,L0024572,2025-09-05,returning
C0024573,Linda,Robinson,jeffrey13@example.com,(0808) 1570353,Danielchester,N38 6ZN,2025-01-05,POS_LEGACY,False,,,one_time
C0024574,Megan,Hutchinson,daviesjulian@example.org,0131 4960982,Yvonneborough,GL5R 9HE,2024-02-28,MOBILE_APP,True,L0024574,2024-12-04,one_time
C0024575,Neil,Ford,yvonne18@example.org,+44(0)1614960458,West Marianfort,B0 7ET,2025-11-02,MOBILE_APP,True,L0024575,2025-11-26,one_time
C0024576,Frederick,Williams,pauline80@example.com,+44(0)1632 960668,Lake Nigelburgh,E0 7NQ,2024-05-14,LOYALTY_CRM,True,L0024576,2025-08-17,returning
C0024577,Jenna,Page,iclark@example.org,+44115 496 0426,Wellsview,DN4N 3EP,2025-12-09,LOYALTY_CRM,False,,,one_time
C0024578,Stephanie,Marshall,marianharris@example.org,(0131)4960574,South Dawnberg,G1 4FZ,2024-04-29,ECOM_V1,False,,,reactivated
C0024579,Chloe,Flynn,wallisronald@example.net,(0191)4960852,South Michelleburgh,SM56 3BF,2025-10-23,ECOM_V2,False,,,returning
C0024580,Harry,Smith,marie10@example.com,0117 4960078,Ashleyview,W0 0UZ,2025-03-01,POS_LEGACY,True,L0024580,2025-04-25,reactivated
C0024581,Heather,Anderson,qfoster@example.org,0115 4960609,Joneschester,L8T 6ZW,2024-06-08,LOYALTY_CRM,False,,,inactive
C0024582,Raymond,Chadwick,dylan18@example.net,+441184960330,Jordanstad,ST0P 1DQ,2024-09-25,MOBILE_APP,True,L0024582,2024-09-28,returning
C0024583,Howard,Carroll,terryrowley@example.org,0121 4960202,Terenceland,B3 3XF,2025-06-23,MOBILE_APP,True,L0024583,2025-09-29,inactive
C0024584,Bruce,Robinson,jemmatownsend@example.net,0121 4960196,Lake Annview,IV77 7RH,2024-06-11,POS_LEGACY,True,L0024584,2025-11-22,one_time
C0024585,Albert,Leach,jakebell@example.net,(0114) 496 0557,East Ryanland,SS36 2GS,2024-01-10,POS_LEGACY,False,,,one_time
C0024586,Samantha,Singh,geoffreyhobbs@example.com,0909 879 0564,West Peterborough,EH7 5FN,2024-02-07,ECOM_V1,False,,,returning
C0024587,Chloe,Little,simsandrew@example.org,+441314960461,Schofieldland,E15 7NP,2025-11-26,POS_LEGACY,False,,,one_time
C0024588,Bernard,Gould,watkinsscott@example.net,028 9018321,Willishaven,G20 5WY,2024-08-21,POS_LEGACY,True,L0024588,2024-08-29,returning
C0024589,Garry,Turner,eric33@example.net,0909 879 0827,Mellorport,B9 5QJ,2024-07-26,MOBILE_APP,True,L0024589,2024-12-22,one_time
C0024590,Colin,Brown,zoe43@example.org,0191 4960594,New Dorothystad,DG1 3FG,2025-07-19,POS_LEGACY,False,,,returning
C0024591,Jade,Black,gordon55@example.com,0118 4960586,South Deanshire,HX23 1UP,2025-07-10,ECOM_V2,True,L0024591,2025-12-30,one_time
C0024592,Danielle,Kemp,leannehill@example.com,(028)9018813,South Lesleyhaven,KA1 2QL,2024-12-31,ECOM_V2,False,,,returning
C0024593,Graeme,Kemp,sharon59@example.net,+44(0)1614960320,Jackburgh,IV3 3WU,2024-05-15,ECOM_V2,False,,,returning
C0024594,Mary,Stevens,donnahargreaves@example.org,(0808) 157 0983,Deborahmouth,CO6M 8JX,2025-09-15,ECOM_V2,True,L0024594,2025-09-23,one_time
C0024595,Kieran,Davies,howardjarvis@example.net,(0121) 496 0321,Harrietburgh,PO35 0QD,2025-09-16,POS_LEGACY,False,,,high_value
C0024596,Carl,Bennett,cookjohn@example.net,(0191) 496 0614,Kingfurt,SY3 3XN,2024-11-29,ECOM_V1,True,L0024596,2025-10-20,reactivated
C0024597,Dominic,Ellis,rhodesduncan@example.com,(0115)4960996,South Cherylmouth,W94 4EN,2025-04-05,POS_LEGACY,False,,,high_value
C0024598,Joe,Hall,daviesjenna@example.org,(0808) 1570008,Lake Jodie,HP7E 8TD,2024-09-26,ECOM_V1,False,,,returning
C0024599,Graeme,Mason,bthompson@example.org,01184960839,Francescaton,B4 2WQ,2024-01-29,ECOM_V1,False,,,returning
C0024600,Sylvia,Jones,sowens@example.net,(0808) 1570168,Lake Samanthaberg,DD83 8TG,2025-03-04,MOBILE_APP,False,,,returning
C0024601,Jemma,Martin,bernardwright@example.org,(0116) 496 0076,Yvonneberg,N2 0QX,2025-07-01,ECOM_V1,True,L0024601,2025-11-12,returning
C0024602,Abbie,Thomas,dorothy56@example.net,(0116) 4960360,Grantland,G8T 4UQ,2024-05-09,MOBILE_APP,False,,,one_time
C0024603,Antony,O'Brien,hughthomas@example.org,(029) 2018028,Lake Marcland,N17 6JW,2024-05-04,ECOM_V2,False,,,returning
C0024604,Max,Baker,tina92@example.com,+44141 496 0201,East Tonymouth,GU64 3WG,2025-11-12,MOBILE_APP,False,,,high_value
C0024605,Kayleigh,O'Connor,khanpaige@example.com,+44292018632,West Georgiabury,G6 4SZ,2025-10-28,POS_LEGACY,False,,,returning
C0024606,James,Evans,lisagrant@example.com,029 2018 0182,Lake Roger,IP2B 9HQ,2025-07-31,POS_LEGACY,False,,,high_value
C0024607,Mark,Burke,fishertracey@example.net,+441514960339,Jacksonfort,M8 7UG,2024-06-23,ECOM_V2,False,,,one_time
C0024608,Hannah,Brown,rjohnson@example.org,+441914960421,Haynesmouth,ST77 3NQ,2025-11-23,MOBILE_APP,False,,,returning
C0024609,Mary,Williams,jayneroberts@example.com,+44(0)116 496 0335,North Stewart,G7H 3EU,2025-10-18,ECOM_V1,True,L0024609,2025-12-01,one_time
C0024610,Mandy,Jones,bryantowen@example.net,(028) 9018 0082,East Wayneside,SO6 6UT,2025-03-04,MOBILE_APP,False,,,inactive
C0024611,Josh,Ward,harperhollie@example.com,+441134960736,Williamland,OL63 9SN,2024-01-29,ECOM_V1,False,,,one_time
C0024612,Shirley,Cooper,arthurreed@example.com,+44(0)121 496 0502,South Mohammadbury,DY69 5UX,2025-03-02,ECOM_V1,True,L0024612,2025-10-25,returning
C0024613,Danielle,Lynch,gibbsfrederick@example.com,+44306 9990433,Callummouth,N1B 5PR,2024-04-22,MOBILE_APP,False,,,returning
C0024614,Ruth,Briggs,tobymatthews@example.net,01914960160,East Zoe,W9 9WX,2025-08-02,POS_LEGACY,False,,,one_time
C0024615,Amy,Pugh,greenclive@example.org,08081570579,Greenwoodview,IG0 4NR,2024-10-16,MOBILE_APP,False,,,inactive
